instrument,trading_day,update_time_raw,turnover,volume,last_price,open_interest,upper_limit_price,lower_limit_price,local_timestamp_us,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ms_of_day,product,contract_yyyymm,grid_phase_ms,session,is_preopen,is_in_continuous_session,is_out_of_session,exchange_ts,local_ts_utc,phase_residual_ms,is_observed_snapshot,bid_levels_present,ask_levels_present,one_sided_book,partial_depth_book,row_integrity_ok,source_file_integrity,session_boundary,interval_volume,interval_turnover,delta_open_interest,interval_vwap
IF2401,20240104,093004200,342645840.0,338,3376.2,98928,3719.6,3043.6,1704331804306261,3376.0,3375.8,3375.6,3375.4,3375.2,3376.2,3377.0,3377.2,3377.4,3377.8,18,1,3,1,5,1,2,95,3,2,34204200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:04.200,2024-01-04 01:30:04.306261+00:00,0,True,5,5,False,False,True,PASS,False,10.0,10129740.0,-5.0,3376.58
IF2402,20240104,093004200,27422400.0,27,3383.8,6540,3727.0,3049.4,1704331804306269,3382.0,3381.0,3379.4,3374.2,3372.4,3383.8,3385.4,3386.0,3386.2,3386.8,1,1,2,4,1,1,1,1,1,1,34204200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:04.200,2024-01-04 01:30:04.306269+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015140.0,0.0,3383.8
IF2403,20240104,093004200,97696860.0,96,3390.6,101071,3734.4,3055.6,1704331804306277,3390.0,3389.0,3388.2,3388.0,3387.2,3390.6,3390.8,3391.0,3391.2,3391.4,6,21,2,6,1,4,3,4,6,2,34204200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:04.200,2024-01-04 01:30:04.306277+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6102420.0,-4.0,3390.233333333333
IF2406,20240104,093004200,91331880.0,90,3381.4,62720,3728.0,3050.4,1704331804306284,3382.0,3381.0,3380.8,3380.2,3380.0,3383.4,3383.6,3384.0,3385.0,3386.0,1,1,1,1,25,1,3,10,4,8,34204200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:04.200,2024-01-04 01:30:04.306284+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6086580.0,0.0,3381.4333333333334
IF2401,20240104,093004700,368979840.0,364,3376.2,98913,3719.6,3043.6,1704331804804529,3376.0,3375.8,3375.6,3375.4,3375.2,3376.8,3377.2,3377.4,3377.8,3378.0,1,1,3,3,5,20,103,3,1,2,34204700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:04.700,2024-01-04 01:30:04.804529+00:00,0,True,5,5,False,False,True,PASS,False,26.0,26334000.0,-15.0,3376.153846153846
IF2402,20240104,093004700,27422400.0,27,3383.8,6540,3727.0,3049.4,1704331804804537,3382.0,3381.0,3379.4,3374.2,3372.4,3383.0,3383.4,3383.6,3383.8,3385.4,1,1,2,4,1,1,1,1,1,1,34204700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:04.700,2024-01-04 01:30:04.804537+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093004700,103798920.0,102,3390.2,101071,3734.4,3055.6,1704331804804544,3390.0,3389.2,3389.0,3388.2,3388.0,3390.2,3390.4,3390.6,3390.8,3391.0,1,1,21,2,6,3,8,4,2,2,34204700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:04.700,2024-01-04 01:30:04.804544+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6102060.0,0.0,3390.0333333333333
IF2406,20240104,093004700,92346480.0,91,3382.0,62719,3728.0,3050.4,1704331804804552,3381.0,3380.8,3380.2,3380.0,3379.8,3383.0,3383.2,3383.6,3384.0,3385.0,1,1,1,25,1,1,1,2,10,4,34204700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:04.700,2024-01-04 01:30:04.804552+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014600.0,-1.0,3382.0
IF2401,20240104,093005200,388223340.0,383,3376.0,98906,3719.6,3043.6,1704331805306621,3375.6,3375.4,3375.2,3375.0,3374.6,3376.0,3376.6,3376.8,3377.2,3377.4,2,3,5,10,1,2,5,44,101,3,34205200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:05.200,2024-01-04 01:30:05.306621+00:00,0,True,5,5,False,False,True,PASS,False,19.0,19243500.0,-7.0,3376.0526315789475
IF2402,20240104,093005200,28437000.0,28,3382.0,6539,3727.0,3049.4,1704331805306629,3381.0,3379.4,3374.2,3372.4,3371.0,3383.8,3385.4,3386.0,3386.2,3386.8,1,2,4,1,1,1,1,1,1,1,34205200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:05.200,2024-01-04 01:30:05.306629+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014600.0,-1.0,3382.0
IF2403,20240104,093005200,104815920.0,103,3390.0,101071,3734.4,3055.6,1704331805306637,3389.2,3389.0,3388.2,3388.0,3387.2,3390.0,3390.2,3390.4,3390.6,3390.8,1,21,2,6,1,1,4,2,6,2,34205200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:05.200,2024-01-04 01:30:05.306637+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017000.0,0.0,3390.0
IF2406,20240104,093005200,92346480.0,91,3382.0,62719,3728.0,3050.4,1704331805306645,3381.4,3381.0,3380.8,3380.2,3380.0,3382.0,3382.8,3383.0,3383.2,3383.6,2,1,1,1,25,1,1,1,2,2,34205200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:05.200,2024-01-04 01:30:05.306645+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093005700,408476640.0,403,3375.6,98893,3719.6,3043.6,1704331805807648,3375.8,3375.0,3374.6,3374.4,3374.0,3376.0,3376.2,3376.6,3376.8,3377.2,1,10,1,2,6,2,20,1,54,99,34205700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:05.700,2024-01-04 01:30:05.807648+00:00,0,True,5,5,False,False,True,PASS,False,20.0,20253300.0,-13.0,3375.55
IF2402,20240104,093005700,28437000.0,28,3382.0,6539,3727.0,3049.4,1704331805807656,3381.2,3381.0,3379.4,3374.2,3372.4,3382.0,3383.4,3383.6,3383.8,3385.4,1,2,2,4,1,4,3,1,1,1,34205700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:05.700,2024-01-04 01:30:05.807656+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093005700,108882780.0,107,3389.0,101073,3734.4,3055.6,1704331805807664,3389.0,3388.2,3388.0,3387.2,3387.0,3389.4,3389.8,3390.0,3390.6,3390.8,18,2,6,1,3,1,3,4,4,2,34205700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:05.700,2024-01-04 01:30:05.807664+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4066860.0,2.0,3389.05
IF2406,20240104,093005700,101477640.0,100,3382.4,62719,3728.0,3050.4,1704331805807671,3380.8,3380.2,3380.0,3379.8,3379.6,3383.2,3383.6,3384.0,3385.0,3386.0,1,1,25,1,2,2,2,10,4,8,34205700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:05.700,2024-01-04 01:30:05.807671+00:00,0,True,5,5,False,False,True,PASS,False,9.0,9131160.0,0.0,3381.911111111111
IF2401,20240104,093006200,426704040.0,421,3375.0,98883,3719.6,3043.6,1704331806306299,3375.0,3374.6,3374.4,3374.0,3373.8,3375.8,3376.0,3376.2,3376.6,3376.8,4,1,2,6,1,13,10,50,1,53,34206200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:06.200,2024-01-04 01:30:06.306299+00:00,0,True,5,5,False,False,True,PASS,False,18.0,18227400.0,-10.0,3375.4444444444443
IF2402,20240104,093006200,30466200.0,30,3382.0,6537,3727.0,3049.4,1704331806306307,3381.4,3381.0,3379.4,3374.2,3372.4,3382.0,3383.4,3383.6,3383.8,3385.4,1,1,2,4,1,2,1,1,1,1,34206200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:06.200,2024-01-04 01:30:06.306307+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2029200.0,-2.0,3382.0
IF2403,20240104,093006200,115999800.0,114,3389.0,101073,3734.4,3055.6,1704331806306314,3389.0,3388.2,3388.0,3387.2,3387.0,3389.4,3389.8,3390.0,3390.4,3390.6,12,2,6,1,3,1,6,8,1,2,34206200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:06.200,2024-01-04 01:30:06.306314+00:00,0,True,5,5,False,False,True,PASS,False,7.0,7117020.0,0.0,3389.057142857143
IF2406,20240104,093006200,101477640.0,100,3382.4,62719,3728.0,3050.4,1704331806306322,3380.8,3380.2,3380.0,3379.8,3379.6,3383.0,3383.2,3383.6,3384.0,3385.0,1,1,25,1,2,1,1,2,10,4,34206200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:06.200,2024-01-04 01:30:06.306322+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093006700,444930960.0,439,3375.6,98868,3719.6,3043.6,1704331806806958,3375.2,3375.0,3374.6,3374.4,3374.0,3375.8,3376.0,3376.2,3376.6,3376.8,2,1,3,2,5,22,9,50,1,52,34206700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:06.700,2024-01-04 01:30:06.806958+00:00,0,True,5,5,False,False,True,PASS,False,18.0,18226920.0,-15.0,3375.3555555555554
IF2402,20240104,093006700,30466200.0,30,3382.0,6537,3727.0,3049.4,1704331806806966,3381.0,3379.4,3374.2,3372.4,3371.0,3382.0,3383.4,3383.6,3383.8,3385.4,1,2,4,1,1,2,1,1,1,1,34206700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:06.700,2024-01-04 01:30:06.806966+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093006700,122100060.0,120,3389.0,101073,3734.4,3055.6,1704331806806974,3389.0,3388.2,3388.0,3387.2,3387.0,3389.2,3389.4,3389.8,3390.0,3390.4,7,2,6,1,3,1,2,6,8,1,34206700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:06.700,2024-01-04 01:30:06.806974+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6100260.0,0.0,3389.0333333333333
IF2406,20240104,093006700,102491880.0,101,3380.8,62719,3728.0,3050.4,1704331806806981,3380.2,3380.0,3379.8,3379.6,3378.2,3380.8,3382.8,3383.0,3383.6,3384.0,1,25,1,2,1,2,1,1,2,10,34206700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:06.700,2024-01-04 01:30:06.806981+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014240.0,0.0,3380.8
IF2401,20240104,093007200,453031920.0,447,3375.6,98864,3719.6,3043.6,1704331807308099,3375.4,3375.2,3375.0,3374.6,3374.4,3375.8,3376.0,3376.2,3376.6,3376.8,3,1,1,3,2,12,6,50,3,52,34207200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:07.200,2024-01-04 01:30:07.308099+00:00,0,True,5,5,False,False,True,PASS,False,8.0,8100960.0,-4.0,3375.4
IF2402,20240104,093007200,30466200.0,30,3382.0,6537,3727.0,3049.4,1704331807308107,3381.0,3375.8,3374.2,3372.4,3371.0,3382.0,3383.4,3383.6,3383.8,3385.4,1,2,4,1,1,2,1,1,1,1,34207200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:07.200,2024-01-04 01:30:07.308107+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093007200,130233660.0,128,3389.0,101074,3734.4,3055.6,1704331807308114,3388.2,3388.0,3387.2,3387.0,3386.4,3389.0,3389.2,3389.4,3389.8,3390.0,2,6,1,3,1,2,2,2,6,7,34207200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:07.200,2024-01-04 01:30:07.308114+00:00,0,True,5,5,False,False,True,PASS,False,8.0,8133600.0,1.0,3389.0
IF2406,20240104,093007200,105534600.0,104,3380.8,62718,3728.0,3050.4,1704331807308122,3381.2,3380.8,3380.4,3380.2,3380.0,3382.4,3382.8,3383.0,3384.0,3385.0,1,3,3,1,25,2,1,1,10,4,34207200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:07.200,2024-01-04 01:30:07.308122+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3042720.0,-1.0,3380.8
IF2401,20240104,093007700,464171940.0,458,3375.8,98862,3719.6,3043.6,1704331807806966,3375.6,3375.4,3375.2,3375.0,3374.6,3375.8,3376.0,3376.2,3376.6,3376.8,2,3,3,1,3,5,5,50,3,52,34207700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:07.700,2024-01-04 01:30:07.806966+00:00,0,True,5,5,False,False,True,PASS,False,11.0,11140020.0,-2.0,3375.7636363636366
IF2402,20240104,093007700,31480620.0,31,3381.4,6536,3727.0,3049.4,1704331807806975,3381.4,3381.0,3375.8,3374.2,3372.4,3382.0,3383.4,3383.6,3383.8,3385.4,1,2,2,4,1,2,1,1,1,1,34207700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:07.700,2024-01-04 01:30:07.806975+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014420.0,-1.0,3381.4
IF2403,20240104,093007700,135317040.0,133,3388.2,101071,3734.4,3055.6,1704331807806982,3388.2,3388.0,3387.2,3387.0,3386.4,3389.0,3389.4,3389.8,3390.0,3390.4,2,6,1,3,1,1,2,6,7,1,34207700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:07.700,2024-01-04 01:30:07.806982+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5083380.0,-3.0,3388.92
IF2406,20240104,093007700,108578400.0,107,3382.4,62716,3728.0,3050.4,1704331807806990,3381.8,3381.2,3380.8,3380.4,3380.0,3382.8,3383.0,3384.0,3385.0,3386.0,1,1,1,3,25,1,1,10,4,8,34207700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:07.700,2024-01-04 01:30:07.806990+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3043800.0,-2.0,3382.0
IF2401,20240104,093008200,478350960.0,472,3376.0,98857,3719.6,3043.6,1704331808306518,3376.0,3375.8,3375.6,3375.4,3375.2,3376.2,3376.6,3376.8,3377.0,3377.2,4,9,2,5,3,48,2,52,2,98,34208200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:08.200,2024-01-04 01:30:08.306518+00:00,0,True,5,5,False,False,True,PASS,False,14.0,14179020.0,-5.0,3375.957142857143
IF2402,20240104,093008200,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331808306526,3381.4,3381.0,3376.4,3375.8,3374.2,3383.4,3383.6,3383.8,3385.4,3386.0,1,2,3,2,4,1,1,1,1,1,34208200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:08.200,2024-01-04 01:30:08.306526+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2029200.0,-2.0,3382.0
IF2403,20240104,093008200,139384080.0,137,3389.2,101069,3734.4,3055.6,1704331808306534,3389.0,3388.4,3388.2,3388.0,3387.2,3389.4,3389.8,3390.0,3390.4,3390.6,1,2,4,6,1,1,4,7,1,2,34208200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:08.200,2024-01-04 01:30:08.306534+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4067040.0,-2.0,3389.2
IF2406,20240104,093008200,109592940.0,108,3381.8,62716,3728.0,3050.4,1704331808306542,3382.4,3381.4,3381.2,3380.8,3380.4,3382.8,3383.0,3384.0,3385.0,3386.0,1,2,1,1,3,1,1,10,4,8,34208200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:08.200,2024-01-04 01:30:08.306542+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014540.0,0.0,3381.8
IF2401,20240104,093008700,522916680.0,516,3376.2,98856,3719.6,3043.6,1704331808808548,3376.0,3375.8,3375.6,3375.4,3375.2,3376.2,3376.8,3377.0,3377.2,3377.4,7,10,2,6,3,6,52,2,98,3,34208700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:08.700,2024-01-04 01:30:08.808548+00:00,0,True,5,5,False,False,True,PASS,False,44.0,44565720.0,-1.0,3376.190909090909
IF2402,20240104,093008700,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331808808556,3381.6,3381.4,3381.0,3376.4,3375.8,3383.4,3383.6,3383.8,3385.4,3386.0,2,1,2,3,2,1,1,1,1,1,34208700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:08.700,2024-01-04 01:30:08.808556+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093008700,144468300.0,142,3389.6,101064,3734.4,3055.6,1704331808808564,3389.4,3389.0,3388.4,3388.2,3388.0,3389.6,3389.8,3390.0,3390.4,3390.6,2,3,2,5,6,1,2,5,1,2,34208700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:08.700,2024-01-04 01:30:08.808564+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5084220.0,-5.0,3389.48
IF2406,20240104,093008700,111622260.0,110,3382.0,62716,3728.0,3050.4,1704331808808572,3382.0,3381.4,3381.2,3380.8,3380.4,3383.0,3384.0,3385.0,3386.0,3386.6,1,2,1,1,3,1,10,4,13,6,34208700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:08.700,2024-01-04 01:30:08.808572+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2029320.0,0.0,3382.2
IF2401,20240104,093009200,540136800.0,533,3376.4,98854,3719.6,3043.6,1704331809307959,3376.4,3376.2,3376.0,3375.8,3375.6,3376.8,3377.0,3377.2,3377.4,3377.8,6,10,9,9,2,46,2,98,3,1,34209200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:09.200,2024-01-04 01:30:09.307959+00:00,0,True,5,5,False,False,True,PASS,False,17.0,17220120.0,-2.0,3376.494117647059
IF2402,20240104,093009200,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331809307969,3381.8,3381.6,3381.4,3381.0,3376.4,3383.4,3383.6,3383.8,3385.4,3386.0,1,2,1,2,3,1,1,1,1,1,34209200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:09.200,2024-01-04 01:30:09.307969+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093009200,153620820.0,151,3389.6,101060,3734.4,3055.6,1704331809307977,3389.4,3389.0,3388.4,3388.2,3388.0,3390.0,3390.4,3390.6,3390.8,3391.2,1,1,2,5,7,1,1,2,1,4,34209200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:09.200,2024-01-04 01:30:09.307977+00:00,0,True,5,5,False,False,True,PASS,False,9.0,9152520.0,-4.0,3389.822222222222
IF2406,20240104,093009200,112637040.0,111,3382.6,62715,3728.0,3050.4,1704331809307987,3382.4,3382.0,3381.4,3381.2,3380.4,3384.0,3385.0,3386.0,3386.6,3388.0,1,1,2,1,3,10,4,13,6,2,34209200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:09.200,2024-01-04 01:30:09.307987+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014780.0,-1.0,3382.6
IF2401,20240104,093009700,563433720.0,556,3376.4,98837,3719.6,3043.6,1704331809808720,3376.2,3376.0,3375.8,3375.6,3375.4,3376.8,3377.0,3377.2,3377.4,3377.8,1,9,9,3,5,44,2,98,3,1,34209700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:09.700,2024-01-04 01:30:09.808720+00:00,0,True,5,5,False,False,True,PASS,False,23.0,23296920.0,-17.0,3376.365217391304
IF2402,20240104,093009700,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331809808728,3381.8,3381.6,3381.0,3376.4,3375.8,3383.6,3383.8,3385.4,3386.0,3386.2,1,2,2,3,2,1,1,1,1,1,34209700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:09.700,2024-01-04 01:30:09.808728+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093009700,155654820.0,153,3390.0,101060,3734.4,3055.6,1704331809808736,3390.0,3389.6,3389.4,3389.0,3388.4,3390.4,3390.6,3390.8,3391.2,3391.6,4,1,1,1,2,1,2,1,4,2,34209700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:09.700,2024-01-04 01:30:09.808736+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2034000.0,0.0,3390.0
IF2406,20240104,093009700,114666360.0,113,3382.0,62715,3728.0,3050.4,1704331809808744,3382.2,3381.4,3381.2,3380.4,3380.0,3383.8,3384.0,3385.0,3386.0,3386.6,1,2,1,3,25,2,10,4,13,6,34209700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:09.700,2024-01-04 01:30:09.808744+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2029320.0,0.0,3382.2
IF2401,20240104,093010200,574575360.0,567,3376.6,98828,3719.6,3043.6,1704331810311543,3376.0,3375.8,3375.6,3375.4,3375.2,3376.6,3376.8,3377.0,3377.2,3377.4,5,9,3,5,3,3,46,2,98,3,34210200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:10.200,2024-01-04 01:30:10.311543+00:00,0,True,5,5,False,False,True,PASS,False,11.0,11141640.0,-9.0,3376.2545454545457
IF2402,20240104,093010200,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331810311551,3382.0,3381.8,3381.6,3381.0,3376.4,3383.6,3383.8,3385.4,3386.0,3386.2,1,1,2,2,3,1,1,1,1,1,34210200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:10.200,2024-01-04 01:30:10.311551+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093010200,159722820.0,157,3390.0,101060,3734.4,3055.6,1704331810311559,3389.4,3389.0,3388.4,3388.2,3388.0,3389.6,3389.8,3390.2,3390.4,3391.2,1,1,2,5,7,5,1,2,1,4,34210200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:10.200,2024-01-04 01:30:10.311559+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4068000.0,0.0,3390.0
IF2406,20240104,093010200,115681020.0,114,3382.2,62714,3728.0,3050.4,1704331810311567,3381.4,3381.2,3380.4,3380.0,3379.8,3383.8,3384.0,3385.0,3386.0,3386.6,2,1,3,25,1,2,10,4,13,6,34210200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:10.200,2024-01-04 01:30:10.311567+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014660.0,-1.0,3382.2
IF2401,20240104,093010700,578626860.0,571,3376.2,98825,3719.6,3043.6,1704331810807056,3375.8,3375.6,3375.4,3375.2,3375.0,3376.6,3376.8,3377.0,3377.2,3377.4,9,1,5,3,7,2,46,2,98,3,34210700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:10.700,2024-01-04 01:30:10.807056+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4051500.0,-3.0,3376.25
IF2402,20240104,093010700,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331810807065,3381.8,3381.6,3381.0,3376.4,3375.8,3383.6,3383.8,3385.4,3386.0,3386.2,1,2,2,3,2,1,1,1,1,1,34210700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:10.700,2024-01-04 01:30:10.807065+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093010700,162773280.0,160,3389.4,101058,3734.4,3055.6,1704331810807072,3389.0,3388.4,3388.2,3388.0,3387.2,3389.4,3389.6,3390.0,3390.2,3390.4,1,2,5,7,1,1,5,2,2,1,34210700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:10.700,2024-01-04 01:30:10.807072+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3050460.0,-2.0,3389.4
IF2406,20240104,093010700,116695740.0,115,3382.4,62715,3728.0,3050.4,1704331810807080,3381.6,3381.4,3381.2,3380.4,3380.0,3383.4,3383.6,3383.8,3384.0,3385.0,3,2,1,2,25,1,1,2,10,4,34210700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:10.700,2024-01-04 01:30:10.807080+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014720.0,1.0,3382.4
IF2401,20240104,093011200,581665500.0,574,3376.4,98823,3719.6,3043.6,1704331811308835,3376.2,3375.8,3375.6,3375.4,3375.2,3376.4,3376.6,3376.8,3377.0,3377.2,8,11,1,4,4,5,1,46,2,98,34211200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:11.200,2024-01-04 01:30:11.308835+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3038640.0,-2.0,3376.266666666667
IF2402,20240104,093011200,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331811308843,3381.6,3381.0,3376.4,3375.8,3374.2,3383.4,3383.6,3383.8,3385.4,3386.0,2,2,3,2,4,1,1,1,1,1,34211200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:11.200,2024-01-04 01:30:11.308843+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093011200,163790100.0,161,3389.4,101058,3734.4,3055.6,1704331811308851,3389.0,3388.4,3388.2,3388.0,3387.2,3389.4,3389.6,3390.0,3390.2,3390.4,1,2,5,7,1,1,5,2,2,1,34211200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:11.200,2024-01-04 01:30:11.308851+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016820.0,0.0,3389.4
IF2406,20240104,093011200,119739180.0,118,3381.6,62714,3728.0,3050.4,1704331811308859,3381.4,3381.2,3380.4,3380.0,3379.8,3383.4,3383.6,3383.8,3384.0,3385.0,2,1,1,25,1,1,1,2,10,4,34211200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:11.200,2024-01-04 01:30:11.308859+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3043440.0,-1.0,3381.6
IF2401,20240104,093011700,598884180.0,591,3376.0,98809,3719.6,3043.6,1704331811807803,3375.8,3375.6,3375.4,3375.2,3375.0,3376.4,3376.8,3377.0,3377.2,3377.4,10,1,4,4,11,7,46,2,98,1,34211700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:11.700,2024-01-04 01:30:11.807803+00:00,0,True,5,5,False,False,True,PASS,False,17.0,17218680.0,-14.0,3376.211764705882
IF2402,20240104,093011700,33509820.0,33,3382.0,6534,3727.0,3049.4,1704331811807811,3382.0,3381.6,3381.0,3376.4,3375.8,3383.4,3383.6,3383.8,3385.4,3386.0,1,2,2,3,2,1,1,1,1,1,34211700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:11.700,2024-01-04 01:30:11.807811+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093011700,164806920.0,162,3389.4,101057,3734.4,3055.6,1704331811807819,3389.0,3388.4,3388.2,3388.0,3387.2,3389.6,3390.0,3390.2,3390.4,3391.2,1,2,5,7,1,7,2,2,1,3,34211700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:11.700,2024-01-04 01:30:11.807819+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016820.0,-1.0,3389.4
IF2406,20240104,093011700,119739180.0,118,3381.6,62714,3728.0,3050.4,1704331811807827,3381.4,3381.2,3380.4,3380.0,3379.8,3382.8,3383.0,3383.2,3383.4,3383.6,2,1,1,25,1,1,2,1,2,1,34211700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:11.700,2024-01-04 01:30:11.807827+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
